┌ 云众生邵氏影院 ┐,#genre#
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/1.m3u8
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV11,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8
CCTV13,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV15,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8
CCTV1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV3,http://39.134.66.110/PLTV/88888888/224/3221225799/index.m3u8
CCTV5,http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.110/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.66.110/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV12,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226428/index.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226469/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV6,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
/224/3221225671/index.m3u8CCTV7,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225733/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3
影频道,#genre#

邵氏影院@代,http://159.75.85.63:35455/douyu/4246519
邵氏影院@代,https://www.goodiptv.club/douyu/4246519
邵氏影院@代,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院@代,http://www.goodiptv.club/douyu/4246519
经典影院@代,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
林正英频道台,https://hw.flv.huya.com:443/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.flv?ctype=tars_mp&exsphd=264_500%2C264_2000%2C264_4000%2C264_6000%2C264_8000%2C&fs=bgct&seqid=3180385652194&sphd=264_%2A-265_%2A&sphdDC=huya&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sv=2024041407&t=102&uid=1467335576631&uuid=648783758&ver=1&wsSecret=3d15c69c32f4799d20a00e41bdbf0831&wsTime=661b663b
香港电影频道,http://live-cmvideo.cmread.com:80/wd_r2/virtuallive/5100180869/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a78e73c9d50f677a369a589aace6f489
河南酒店影01,http://477.hsmedia.top:8080/newlive/live/hls/59/live.m3u8
河南酒店影02,http://477.hsmedia.top:8080/newlive/live/hls/58/live.m3u8
周星驰影@代,http://223.109.210.49/txdirect.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.flv
超级电影@代,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
中国功夫@代,http://[2409:8087:1a0b:df::4001]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
重温经典@代,http://43.141.130.51/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典@代,http://43.141.130.33/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
经典功夫@代,http://43.138.170.29:35455/yy/1355002394
新白娘子传奇,http://43.138.170.29:35455/yy/1354930969
新白娘子传奇,https://live.metshop.top/yy/1354490667
新白娘子修复,https://live.metshop.top/yy/1354930969
喜剧电影频道,http://159.75.85.63:35455/douyu/9292492
喜剧电影频道,http://43.138.170.29:35455/douyu/9292492
金马影院@代,http://tvbox6.com/tv/yximgs.php?id=65
东森电影@代,http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
星光视界@代,http://cfss.cc/cdn/yy/1353422557.flv
网神影厅@代,https://www.goodiptv.club/douyu/508118
1905电影频道,https://hlslive.1905.com/live/LIVENCOI8M4RGOOJ9/index.m3u8?tm=1713585901&sign=06c40b82447ae72f0bfd3dc310363405
1905电影(亚洲),http://xxw.me0.cn/1905dy.php?id=1905a
1905电影(国际),http://xxw.me0.cn/1905dy.php?id=1905b
斗鱼4K影@代,http://mmitv.top/test/douyu.php?id=9249162
斗鱼4K影@代,http://159.75.85.63:35455/douyu/9249162
重温经典@代,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
北京淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
北京淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
北京淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv
周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
红色轮播@代,http://mywlkj.ddns.net:754/tv/migu.php?id=hslbt
绝版电影@代,https://lunbo.freetv.top/yy/1455988450
绝版电影@部,https://lunbo.freetv.top/yy/1355263385
特辑电影@代,https://www.goodiptv.club/douyu/3637778
功夫电影@代,http://tvbox6.com/tv/yximgs.php?id=68
经典功夫@代,https://lunbo.freetv.top/yy/1355002394
新白娘子传奇,https://lunbo.freetv.top/yy/1354930969
新白娘子传奇,http://43.138.170.29:35455/yy/1354930969
超级电影ipv6,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
峨眉电影高清,http://182.138.136.195:4455/rtp/239.93.0.252:5140?Cf=cfss.cc
军旅剧场ipv6,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
海外剧场ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
CCtv6影院代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
惊悚悬疑ipv6,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8
CHC家庭影院,http://fxgm.fxjf.work:19901/tsfile/live/1014_1.m3u8
CHC高清电影,http://fxgm.fxjf.work:19901/tsfile/live/1016_1.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
梨园卫视频道,http://222.223.118.222:2180/live/lypd/index.m3u8
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
星爷影院@代,http://mmitv.top:80/test/douyu.php?id=122402&u=4654622&cate
豆瓣高分@代,http://43.138.170.29:35455/douyu/8770422
下饭神剧@代,http://43.138.170.29:35455/douyu/276200
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457
冰冰经典✔原,http://159.75.85.63:35455/douyu/74374
星爷影院✔原,http://159.75.85.63:35455/douyu/508118
凌儿影院✔原,http://159.75.85.63:35455/douyu/1377142
麓山迷踪✔原,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖✔原,http://159.75.85.63:35455/douyu/2935323
怡寶影院✔原,http://159.75.85.63:35455/douyu/434971
小黛兮影✔原,http://159.75.85.63:35455/douyu/11553944
萌小鬼片✔原,http://159.75.85.63:35455/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,http://159.75.85.63:35455/douyu/122402
可乐影院✔原,http://159.75.85.63:35455/douyu/20415
小宇60帧✔原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577
電影劇場✔原,http://159.75.85.63:35455/douyu/7575350
豆瓣高分✔原,http://159.75.85.63:35455/douyu/8770422
花卷陪看✔原,http://159.75.85.63:35455/douyu/52787
漫威剧情✔原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨✔原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖✔原,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖✔原,http://159.75.85.63:35455/douyu/2935323
小u*鬼片✔原,http://159.75.85.63:35455/douyu/96577
小u*鬼片✔原,http://mmitv.top/test/douyu.php?id=96577&u=4150734&cate
吃奶滴虫✔原,http://159.75.85.63:35455/douyu/263824
变种人片✔原,http://159.75.85.63:35455/douyu/9651304
喜剧电影✔原,http://159.75.85.63:35455/douyu/9292492
女神电影✔原,http://159.75.85.63:35455/douyu/747764
华语经典✔原,http://159.75.85.63:35455/douyu/434971
避风影院✔原,http://159.75.85.63:35455/douyu/9826611
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084
贝爷max✔原,http://159.75.85.63:35455/douyu/4332
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
云.众[李子柒合集],#genre# 
李子柒1,https://upos-sz-mirrorali.bilivideo.com/upgcxcode/83/34/831023483/831023483-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1706939595&gen=playurlv2&os=alibv&oi=1793077220&trid=b8cadc0357024254994a310f44768696h&mid=0&platform=html5&upsig=c86e1cda38e642689b59441e48187d79&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=53413&logo=80000000
李子柒2,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/27/12/831001227/831001227-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1706939535&gen=playurlv2&os=08cbv&oi=0&trid=37f4997259b94cf78ea3d74977b20c08h&mid=0&platform=html5&upsig=5c2cd39edf27aab55d02acbdedc6b552&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=53316&logo=80000000
李子柒3,https://upos-sz-mirror08c.bilivideo.com/upgcxcode/27/12/831001227/831001227-1-16.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1706940065&gen=playurlv2&os=08cbv&oi=0&trid=c86a2c2ca5224f6d80c7bd6d69d7500ah&mid=0&platform=html5&upsig=902ceb5942e17467fc5921d78ec161e8&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=53316&logo=80000000
李子柒4, https://upos-sz-mirrorali.bilivideo.com/upgcxcode/39/92/139819239/139819239-1-6.mp4?e=ig8euxZM2rNcNbRVhwdVhwdlhWdVhwdVhoNvNC8BqJIzNbfq9rVEuxTEnE8L5F6VnEsSTx0vkX8fqJeYTj_lta53NCM=&uipk=5&nbs=1&deadline=1706940131&gen=playurlv2&os=alibv&oi=0&trid=ca31ba50f13f4e0f87c25462986fde0fh&mid=0&platform=html5&upsig=4801ae205210104bcf05b6ab59d2f7a4&uparams=e,uipk,nbs,deadline,gen,os,oi,trid,mid,platform&bvc=vod&nettype=0&f=h_0_0&bw=28915&logo=80000000
李子柒5,https://vdept3.bdstatic.com/mda-ma8wsvwfztsmn2ie/v1-hknm/sc/mda-ma8wsvwfztsmn2ie.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706943843-0-0-3d4e957322830324aa7ce64b3783123f&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0243152687&vid=9967029900550916031&klogid=0243152687&abtest=116096_1
李子柒6,https://vdept3.bdstatic.com/mda-kidy0frsq355hkcg/v1-hknm/sc/mda-kidy0frsq355hkcg.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706943894-0-0-27ce482aaf58703ce0dd98163636da32&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0294500454&vid=2120852414560009614&klogid=0294500454&abtest=116096_1
李子柒7,https://vdept3.bdstatic.com/mda-km8t8sq27x2uqs91/v1-hknm/sc/mda-km8t8sq27x2uqs91.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706943923-0-0-26b14501814c39545ca9879c152318e7&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0323157127&vid=5976470218409613417&klogid=0323157127&abtest=116096_1
李子柒8,https://vdept3.bdstatic.com/mda-kja0zkh4pdzxdxvj/v1-hknm/sc/mda-kja0zkh4pdzxdxvj.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706943978-0-0-43323581b323793cb8c5ddf03d0d7766&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0378073973&vid=3680709804792841835&klogid=0378073973&abtest=116096_1
李子柒9,https://vdept3.bdstatic.com/mda-kfjkctb2i82qa7tb/sc/mda-kfjkctb2i82qa7tb.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944016-0-0-87db0eaecd19a9085e2669c59c38a929&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0416380831&vid=2989305660802964477&klogid=0416380831&abtest=116096_1
李子柒10,https://vdept3.bdstatic.com/mda-kf3dtkqhdgnv4umx/sc/mda-kf3dtkqhdgnv4umx.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944045-0-0-4b6b9ea463d79ef2237314d22cfadb00&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0445944978&vid=3386868186838643958&klogid=0445944978&abtest=116096_1
李子柒11,https://vdept3.bdstatic.com/mda-jk8jr7sfvj1htrxr/sc/mda-jk8jr7sfvj1htrxr.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944092-0-0-d37f105617eaf0845857c2433a427b6b&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0492354525&vid=16682524223943505524&klogid=0492354525&abtest=116096_1
李子柒12,https://vdept3.bdstatic.com/mda-jfgdmnatp19i3f42/sc/mda-jfgdmnatp19i3f42.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944185-0-0-25994d5f0528d6e61c348418ff01f421&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0585390282&vid=5031795843737926037&klogid=0585390282&abtest=116096_1
李子柒13,https://vdept3.bdstatic.com/mda-jgudp1xkkap4hu4w/sc/mda-jgudp1xkkap4hu4w.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944207-0-0-0e0974e638df83da0c5231e649920523&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0607743771&vid=4986214566903545427&klogid=0607743771&abtest=116096_1
李子柒14,https://vdept3.bdstatic.com/mda-jh6ea7zqab0mr346/sc/mda-jh6ea7zqab0mr346.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944325-0-0-ce0fc9f4372d4a85a961f341075ba631&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0725129780&vid=11761470602781554082&klogid=0725129780&abtest=116096_1
李子柒16,https://vdept3.bdstatic.com/mda-jh4e6cen9bqs15dg/sc/mda-jh4e6cen9bqs15dg.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944351-0-0-5b620a0a4a26c8511503e26878fc3c22&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0751758966&vid=10338926558654362164&klogid=0751758966&abtest=116096_1
李子柒17,https://vdept3.bdstatic.com/mda-jj0cy330kukqh4mh/sc/mda-jj0cy330kukqh4mh.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944378-0-0-527d539d44752c44884b5b6ef20df084&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0778596698&vid=6332718850998609850&klogid=0778596698&abtest=116096_1
李子柒18,https://vdept3.bdstatic.com/mda-jm2dp8p1efzu8hjw/sc/mda-jm2dp8p1efzu8hjw.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944421-0-0-72e95800bd81e91b989598ddcfe68e1b&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0821325123&vid=9059574130769053680&klogid=0821325123&abtest=116096_1
李子柒19,https://vdept3.bdstatic.com/mda-kdsvg4jd8i3vpw68/sc/mda-kdsvg4jd8i3vpw68.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944457-0-0-85fa8f320e08480123e4f00195ae8130&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0857064446&vid=6078473536748365554&klogid=0857064446&abtest=116096_1
李子柒20,https://vdept3.bdstatic.com/mda-kgjvgvwjuw0cwzwc/sc/mda-kgjvgvwjuw0cwzwc.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944477-0-0-25c01732d124119a1de56f9df85e79e7&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0877741432&vid=3126425321495997973&klogid=0877741432&abtest=116096_1
李子柒21,https://vdept3.bdstatic.com/mda-kg9diqd9t925rzcw/sc/mda-kg9diqd9t925rzcw.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944495-0-0-c56701257ccf65f3f23ef557b688cfec&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=0895811075&vid=7623094345165158050&klogid=0895811075&abtest=116096_1
李子柒22,https://vdept3.bdstatic.com/mda-mb9wgmkz0d553mg8/v1-hknm/sc/mda-mb9wgmkz0d553mg8.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944602-0-0-b2f9f8f54896e3f4a0a9fbb49b4449d1&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=1002479043&vid=10089942166298807666&klogid=1002479043&abtest=116096_1
李子柒23,https://vdept3.bdstatic.com/mda-md5v6dfm8vxzza02/v1-hknm/sc/mda-md5v6dfm8vxzza02.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944622-0-0-874dab49a5ee74f8ecf1c1cb3fdc42e8&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=1022891714&vid=8965400426665608532&klogid=1022891714&abtest=116096_1
李子柒24,https://vdept3.bdstatic.com/mda-kfqydm5bm79a80dg/sc/mda-kfqydm5bm79a80dg.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944663-0-0-6965074a9821d7a76b3fae281cf32aa6&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=1063884906&vid=7749021742163660447&klogid=1063884906&abtest=116096_1
李子柒25,https://vdept3.bdstatic.com/mda-kdcv5yrtnx0grzzz/sc/mda-kdcv5yrtnx0grzzz.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1706944689-0-0-4bc00c697bbb6ea9c811e473bcd2471b&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=1089479831&vid=457514291163488070&klogid=1089479831&abtest=116096_1
